ref age (deg),T,DT,RPM_1,CT_1,CQ_1,CP_1
1689.9999999999955,23.27823691460049,0.13774104683195593,12.1,-0.7575537963748694,0.07679916685249936,0.5377819171911251
1699.9999999999957,23.415977961432446,0.13774104683195593,12.1,-0.757447669511467,0.07676202672108302,0.5375218454755533
1709.9999999999957,23.5537190082644,0.13774104683195593,12.1,-0.7572128264127174,0.07670858742411732,0.5371476397549267
1719.9999999999955,23.691460055096357,0.13774104683195593,12.1,-0.7572775310972819,0.07672015860962624,0.5372286663413103
1729.9999999999955,23.829201101928312,0.13774104683195593,12.1,-0.7570606215897299,0.07667327985806548,0.5369004004769384
1739.9999999999952,23.966942148760268,0.13774104683195593,12.1,-0.7569212398005003,0.0766373336602154,0.5366486892151136
1749.9999999999955,24.104683195592223,0.13774104683195593,12.1,-0.7568656417236529,0.07662765864148793,0.5365809404317172
1759.9999999999955,24.24242424242418,0.13774104683195593,12.1,-0.7566684441446687,0.07658632769911053,0.5362915227942351
1769.9999999999952,24.380165289256134,0.13774104683195593,12.1,-0.7565999041053368,0.07657702206384533,0.536226360598098
1779.9999999999952,24.51790633608809,0.13774104683195593,12.1,-0.7565182237738992,0.07654500382663158,0.5360021546633259
1789.9999999999955,24.655647382920044,0.13774104683195593,12.1,-0.7562442143128812,0.0765416351633587,0.5359785657851192
1799.9999999999952,24.793388429752,0.13774104683195593,12.1,-0.7561829990833494,0.0764664357502785,0.5354519860552167
1809.9999999999952,24.931129476583955,0.13774104683195593,12.1,-0.7560804086243537,0.07648877878153783,0.5356084418955461
1819.999999999995,25.06887052341591,0.13774104683195593,12.1,-0.7558749152211447,0.07640130758657317,0.5349959296918989
1829.999999999995,25.206611570247865,0.13774104683195593,12.1,-0.7558443787654979,0.07640771689193442,0.5350408104981146
1839.9999999999952,25.34435261707982,0.13774104683195593,12.1,-0.7557025065535867,0.07640585217715931,0.5350277529360621
1849.999999999995,25.482093663911776,0.13774104683195593,12.1,-0.7554500108007297,0.07631276188391733,0.5343758933075884
1859.999999999995,25.61983471074373,0.13774104683195593,12.1,-0.7553185814615696,0.07628580356498592,0.5341871191706627
1869.9999999999948,25.757575757575687,0.13774104683195593,12.1,-0.7551330096866159,0.0762865966059088,0.5341926723958524
1879.999999999995,25.895316804407642,0.13774104683195593,12.1,-0.754863108542221,0.07618091479760734,0.5334526413797643
1889.999999999995,26.033057851239597,0.13774104683195593,12.1,-0.7549386913549775,0.07619749076549914,0.5335687136779088
1899.9999999999948,26.170798898071553,0.13774104683195593,12.1,-0.7547710284550305,0.07618370169123323,0.5334721564482027
1909.9999999999948,26.308539944903508,0.13774104683195593,12.1,-0.7545711997706904,0.07610774542671207,0.5329402769079558
1919.9999999999943,26.446280991735463,0.13774104683195593,12.1,-0.7546048505015166,0.07611442069685342,0.5329870201178303
1929.9999999999948,26.58402203856742,0.13774104683195593,12.1,-0.7544166334527678,0.07612527979402747,0.5330630603450431
1939.9999999999943,26.721763085399374,0.13774104683195593,12.1,-0.7542438194464426,0.07602937530540857,0.5323914944691298
